ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
60655,60655.0,B5,G6350,S,11416645.0,0.0,41.6947708,-87.7037606,84652.0,3857.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,135162.0900328056,144559.49213973066,159108.82827503083,174997.37509563033,197102.74993753308,225437.64285901075,248742.2087110494,254397.21058430232,244091.5408641675,220855.82553772334,208718.280415864,190997.73207767468,178634.1277829254,183936.5361725421,198453.258348482,205578.4755214906,213971.01884669624,221387.48203666124,230876.32440679776,232543.9553330146,242367.5694814469,269493.9828253771,280678.68140305363,276420.34108246566,290705.8167063953,300157.96915434167,308768.533077517
60803,60803.0,B5,G6350,S,20085212.0,342112.0,41.6740639,-87.7362222,84692.0,5634.0,zip,IL,IL,Alsip,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,106347.14027297741,112743.23691112357,119609.38315745401,129746.29177151159,142600.61287155058,158670.02152836867,174847.71312751327,176036.3576573671,166678.29116523135,145339.43592484007,136845.78915100583,122815.63464650758,111013.08305120292,109518.81191596917,121501.40006541925,127729.26232804725,136046.107603842,143859.3203472925,154771.381286841,161577.92349222375,170115.6890221246,196923.61719714283,220302.68344335133,224243.19559186275,237315.69829879949,244341.47197081774,251269.944660329
60406,60406.0,B5,G6350,S,13910868.0,312036.0,41.6549452,-87.6819519,84461.0,5193.0,zip,IL,IL,Blue Island,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,71361.24071753745,77246.60614948148,81917.54069335824,89953.97598075085,94437.67182042293,105053.3560731268,112824.5199491235,115804.86353713817,110651.3655394861,94322.14768604912,85939.05524443927,70159.20858278511,56948.45606692319,59371.64343769436,72648.5288250843,74955.12632083245,83841.33390222996,97690.33329970438,111234.63847794133,120055.39455820333,128593.43617548759,148922.15403486358,169107.82523676407,167545.3156279561,181000.90268354226,186460.09664257034,190018.857134058
60472,60472.0,B5,G6350,S,4376403.0,83020.0,41.6430745,-87.7080819,84523.0,12937.0,zip,IL,IL,Robbins,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,20472.28895227659,22005.953566895652,22987.25178518706,26312.21874739154,26398.42636555474,25777.67756343834,26635.91995902365,27702.211557184633,26102.86121477615,22857.93075850604,31025.108245479423,25804.427324416367,23963.302660738467,24460.2346965161,25433.360642967207,29415.718173029327,33473.868382573586,37749.529709142786,47572.81656266747,53717.135513925925,59684.987654619414,74167.40943473387,87139.26877951954,89895.95141821854,102589.76821274696,103716.33596430325,105638.478043258
60445,60445.0,B5,G6350,S,11117599.0,0.0,41.6283273,-87.7353696,84496.0,7772.0,zip,IL,IL,Midlothian,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,104687.91005062383,112181.91171894525,119117.90999599692,128236.32076751335,139532.00227517416,154743.63563731735,169682.736330962,174161.85408919316,165099.196353663,144169.0537555484,134188.16856643485,119764.59613936667,105999.20430386467,104780.799321499,110244.68633068657,114612.13267623675,123095.03915936024,131830.0987714325,142806.33487365683,148818.0250464766,156015.64506473092,181007.44913630458,205586.75159656574,206253.14760836717,215578.78124034952,211462.99671061602,212320.247187953
60426,60426.0,B5,G6350,S,20035377.0,0.0,41.6102507,-87.6530379,84478.0,5630.0,zip,IL,IL,Harvey,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,31695.3810691227,30266.08166288095,30848.415086875382,35623.467556509124,41711.17768394405,48735.82058245627,53319.50080226536,59363.87404406687,80658.6305829415,99671.09635529302,94989.47917052347,102523.07067781645,99576.57730858517,98106.7894071081
60428,60428.0,B5,G6350,S,13142320.0,0.0,41.5998098,-87.6906174,84479.0,8753.0,zip,IL,IL,Markham,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,46074.83770845103,50498.28840373396,52712.926658079865,53103.64337075246,56993.06797951293,62645.55828559974,69660.06762714696,71978.53511424312,69075.83495110356,55687.84752259486,61986.398449320164,54104.516609222075,44646.971679939255,40176.63647367265,41358.95723878488,44580.912033011125,50876.266838167205,60754.080004462296,70606.80271392115,77564.19821868687,87519.05034860277,113415.68140390266,136800.03343279383,135940.31595441492,142615.6062943559,142416.0447440225,143540.664770401
60469,60469.0,B5,G6350,S,2936197.0,0.0,41.6286972,-87.6863116,84520.0,13159.0,zip,IL,IL,Posen,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,92534.87891591714,99316.93536079185,108571.73919659283,115228.78796326158,122977.15565032366,134743.64884872918,146235.95929004683,149834.0957011319,141253.65974740693,117576.36905596232,102944.00393302366,84850.39181804164,66685.45268280621,67600.41881575547,74839.29900038749,79154.55112815507,88947.41540040715,101039.14168869372,110948.62145958275,120800.09600808867,125958.97334461933,146385.3013793825,168312.7271322361,170634.75539773327,182908.34440597266,184371.73901302184,182971.786580525
60633,60633.0,B5,G6350,S,25246957.0,4836080.0,41.6637834,-87.5613138,84634.0,8141.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,62314.54066887527,68051.3198187326,72375.74991667469,78914.07218219161,86246.33083188787,95645.76562801434,105542.74283545499,109524.45832413726,104037.01043070777,91118.71094565652,83563.55464103144,72819.00205729352,66326.3870368745,68588.71943380775,79451.25634215421,84772.51009989281,93123.72404871671,103183.9336388624,113772.02187847975,115190.14342815425,123235.70688631591,145545.62087709384,163566.20218579192,166401.009752003,178817.41689450093,182304.85140607416,179695.471918626
60409,60409.0,B5,G6350,S,20063978.0,322264.0,41.6136412,-87.5521219,84464.0,2642.0,zip,IL,IL,Calumet City,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,72773.57156979984,77751.60602907556,82291.52101867551,84980.63896915474,91043.51816628584,100634.81260747851,108279.5632544,109691.95902162192,101743.96743780405,81788.87727145724,67497.45896168127,56585.84324518234,46754.22798117808,46150.737064127934,51142.04038386259,51755.150074661185,56662.45830402718,65472.667445795436,81347.32278235092,89635.56589412077,97494.32212682777,122049.30755848542,144707.39004264725,140412.8371965002,147333.55169874834,151217.32529813974,148059.514393328
60419,60419.0,B5,G6350,S,10996762.0,128522.0,41.6272714,-87.5983897,84471.0,5969.0,zip,IL,IL,Dolton,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,73629.93690810936,79867.69875713003,84543.34525373207,89930.15651056956,95760.44923374594,105388.3196078526,114353.86187797942,118854.96336252458,110702.446644229,87149.1873646399,74893.0252254906,62094.32776322891,44720.616792249384,42172.31764229794,46141.47482608347,45025.41081628411,50974.920266483336,60252.43860458834,80996.21480193261,92177.36504586281,106315.59240571984,132085.473031715,153949.1502671595,147009.54118688675,149828.9341063509,147181.5808860425,147783.844041013
60827,60827.0,B5,G6350,S,18199670.0,1229641.0,41.649434,-87.6335719,84695.0,4959.0,zip,IL,IL,Riverdale,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,72559.13979314844,77320.9383928266,80799.60089729531,84406.26922577387,90273.43216091955,99645.96396067279,107613.95496621651,112043.72971078225,103214.4002993744,76985.30319497586,63731.27804652365,47035.975261120395,35299.85067775411,34840.18294800602,37725.30989099536,36167.09941327798,39990.88872830048,47315.01258991681,61471.869995882815,68178.79698432588,76283.8660739762,100144.37195157756,116457.86716174959,113916.54691709868,121182.97485111323,120132.80626635258,120591.482398259
60707,60707.0,B5,G6350,S,9266766.0,0.0,41.9217523,-87.8074367,84689.0,1593.0,zip,IL,IL,Elmwood Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,138293.75726613865,156410.427358477,176085.68407482325,193545.46379255792,214888.4729543212,242823.53288543574,263536.26338737743,264664.8848542599,246548.4504591284,202061.86452634368,175129.4522411309,158501.47980981917,144164.44522696148,155213.94951336525,180917.47102492923,191096.63107439724,208691.761158345,222320.8564382925,238313.90096022782,242997.15468795426,249684.32285528784,279144.1533991879,295726.44212332834,297714.62286232744,313906.5760422657,321651.1064856012,324694.355915627
60639,60639.0,B5,G6350,S,12852713.0,0.0,41.9205977,-87.755942,84639.0,41.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,97288.70554130332,113180.22743583917,128156.22863983526,144336.32021314066,162769.97624597207,185044.98147301583,202381.14290822574,207817.81763198003,186899.35574129302,137487.51105560418,116018.219155827,105219.23139167292,103416.35798600463,115539.86097241957,143310.09702686223,160004.91099645043,181454.87941048152,199486.637075189,220080.2256770884,231894.79881762667,243495.56043635317,271320.0997158561,282613.38263175153,278757.30411430565,293690.66805798194,303923.53637929924,307544.081730651
60302,60302.0,B5,G6350,S,7654458.0,0.0,41.8947716,-87.7898251,84453.0,2970.0,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,214634.09954846292,240293.8828195097,270964.3200130631,298764.63724258274,328364.44285970804,357983.5248222652,379197.3897132389,381335.016185775,357590.77555184305,320638.2510159785,298660.4675834679,275685.57848384907,260827.9016975254,277796.8921062231,300088.15481014276,308421.0327901933,317737.83375276014,328040.2565317499,340151.9025006665,334904.32399982633,332201.64044757566,355499.9006494594,368366.0071621684,370381.70361355366,385923.8986551916,402030.6217894261,422314.41540235
60305,60305.0,B5,G6350,S,6415654.0,4794.0,41.894875,-87.8190635,84456.0,9240.0,zip,IL,IL,River Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,304214.79234574357,338094.5270774335,383664.3732725922,425340.5407544792,457873.7636910072,501415.0719401201,536687.2050489954,540114.4338311182,504176.53392596124,451897.6651981319,419446.5405185585,389764.5784446159,375612.8642223133,405446.9347368194,441091.07756125863,456440.7350920187,458656.4589340934,467705.942326277,484434.8420476499,487087.34193377144,491273.7032723066,532114.3950024017,570131.6239972013,585247.0741526779,614504.6051173396,644428.2357087041,686123.401631634
60076,60076.0,B5,G6350,S,13299796.0,0.0,42.0341335,-87.7294451,84332.0,2972.0,zip,IL,IL,Skokie,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,201148.7576985534,226056.06139907523,249331.0747005836,267081.9615335631,289260.54197444726,325272.71606042667,355144.2101369658,346476.82775711827,315813.08498045424,266173.19917205,241812.15219871257,219362.00107561974,198813.72436034793,214830.4013141561,241521.6886457596,252677.36492022977,266108.7327307728,281214.44788809906,290348.84373999055,288711.28083964944,290891.2473121462,321865.95147461677,349368.77509767114,361474.0282078018,384853.98062656895,408094.1552438396,423775.662397637
60077,60077.0,B5,G6350,S,10957828.0,0.0,42.0361537,-87.756328,84333.0,3870.0,zip,IL,IL,Skokie,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,180835.83445830783,204730.94386696024,226264.30359486083,242431.51992988357,264249.8880991816,296160.8805403695,324187.431730045,316890.7405080131,285297.3188237611,240316.24557683975,217950.82655575025,196300.87593094748,174612.68939069574,187025.55438260894,214951.23491983817,226679.7841074964,238712.36133666217,251151.13807869935,260174.57934719583,261387.3472985054,262223.339081509,282460.54524671746,304528.0751887953,314496.7500011995,329193.63941071957,334905.649646755,347228.57749878
60053,60053.0,B5,G6350,S,13098866.0,0.0,42.0422389,-87.7889284,84315.0,4699.0,zip,IL,IL,Morton Grove,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,203590.27745689833,227240.86389695868,250336.04941647776,270303.15261066874,292781.3307297671,329559.0103711406,361348.75060026883,353241.3197051448,316372.4852268001,267439.0592531241,241151.25455412784,217507.52609198584,198086.71562581148,211435.24244124358,236355.7684991545,248327.5772032525,260652.0288229246,274820.67658072175,284201.5439912142,283311.3227064304,285263.83335840126,310332.3545406045,334011.7863429359,348985.3677370268,375102.9460739039,397764.0235968812,414311.016196694
60005,60005.0,B5,G6350,S,17015370.0,96647.0,42.0644715,-87.9866902,84274.0,3799.0,zip,IL,IL,Arlington Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,185852.82868261752,208255.21222730333,229564.89346636148,245178.82137874592,264491.222445162,290828.8001796727,313443.84111547837,315035.817761996,292315.3560753966,263466.19433556066,248290.66572725357,223012.8340833156,209390.99155606,223534.2410736851,247819.71667958458,258203.52958949,269157.7464232647,278180.45572193415,286558.63729426597,283766.6810213407,286264.96421187615,311131.57232898223,333855.7605690791,349201.2639287168,376310.6939405836,391960.33056986006,405457.232375043
60056,60056.0,B5,G6350,S,28141849.0,11685.0,42.0653782,-87.9347101,84317.0,560.0,zip,IL,IL,Mount Prospect,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,196509.36932540164,218598.21816038992,239120.4453679328,258162.9771020246,278427.42499019223,306044.73718791717,329231.1552073318,330125.5653599857,306163.8735361806,266809.1828347076,248987.5158033189,225643.4180988215,211064.43306223126,225414.99817089216,250848.5601688935,259870.63674235274,274721.9887534774,286537.4501427314,295424.6257290595,290615.9777026062,292128.69460496487,316811.7748175961,341196.6395608315,353117.97074119555,378875.0536312506,400772.7837673568,416372.650300479
60070,60070.0,B5,G6350,S,10296557.0,78992.0,42.1036632,-87.9289718,84326.0,7205.0,zip,IL,IL,Prospect Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,156841.9967927944,174055.66201186643,190191.2545804158,206418.51177520803,224334.94072445075,248714.78071367476,266451.0375490698,266163.843006175,244903.0162922385,212891.42489848565,190640.5550401048,171999.07186025448,155837.79026708507,165528.258036169,191962.198265668,205499.74044810652,219681.57231948792,230592.6685804246,238157.438891659,238582.91005740242,241677.5038720955,258600.88722422635,278553.68735600077,294653.7330120891,322438.95997197094,339552.6342798479,350640.995306528
60646,60646.0,B5,G6350,S,11493821.0,0.0,41.9936498,-87.7613246,84645.0,3758.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,234293.04373700227,261154.5446601749,285634.05258093023,311973.59559830633,340923.1910945004,382302.85752601357,416915.82939314353,419890.7090166665,394285.99672545394,338191.2347038524,313322.88899867825,292305.77370392974,295581.03860311856,324471.3215589083,352780.173410127,364210.5605907123,369162.1270974332,382071.2124186684,391017.30263229524,387967.4699137904,393902.5338130337,427542.6413429797,448430.94950317993,451972.45251209283,472754.8654726996,496428.59588403505,514064.603279641
60712,60712.0,B5,G6350,S,6971337.0,0.0,42.0054299,-87.7329594,84690.0,8455.0,zip,IL,IL,Lincolnwood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,309110.367956423,346912.32006892905,380584.17467132356,399748.10079154983,437025.5944091801,495734.03034011135,549168.1449146887,538453.6199958721,470527.18092785386,400395.30396265484,362015.401213436,319212.3016330952,283455.6939302241,296755.9766492109,327756.0002277586,343052.69691226067,355952.47509400017,365481.7415635421,372290.52650565974,365836.401929947,364691.96115290566,401937.39754194365,437717.99843701156,450949.4491119838,474175.0727543929,502387.0558428508,518884.228818513
60642,60642.0,B5,G6350,S,4319258.0,220912.0,41.9020418,-87.6585438,399713.0,5523.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,284403.5806246787,323488.27313831187,348577.48306142935,365519.8033499131,381680.20326433267,411819.46439057356,436851.62991530536,442169.59047813696,432977.78964111285,403693.7521926106,392088.95511732734,369205.261814816,341870.49239341303,368585.46305596275,412047.8586235444,435348.48210807814,461960.3113119575,475326.60393443337,486190.06069517304,486787.3931205424,482901.9686875431,499380.01481980755,511875.1216963969,503431.0756862973,509812.6201048938,517148.48099221784,526465.120505104
60202,60202.0,B5,G6350,S,7912845.0,1422820.0,42.0293201,-87.6853897,84445.0,2620.0,zip,IL,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,206451.650822151,231216.51495443098,254830.38152141878,282645.8345284778,302828.06216548436,326090.73970916634,349561.6443873336,356463.92121473304,331546.79045264143,288688.8738222751,269749.8430354295,245834.3451342256,212949.9534778451,219422.03373005675,248808.25357228817,258204.06752291892,267467.9515664112,279727.0894930766,291880.17479606014,289282.76600465114,291398.8019564928,309287.9383180658,326169.2053006515,334787.7393835402,347814.8246392934,361512.5615337899,374130.977159714
60611,60611.0,B5,G6350,S,2053665.0,1522155.0,41.8947422,-87.6150734,84613.0,2735.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,272496.25566438475,309870.5214775791,338821.86523596704,351697.5918531629,365252.6375572681,390992.1329127503,417160.2041058496,422853.475012251,412536.9314953785,389521.42799067666,367749.83868183364,343844.217285159,327402.9843281745,353622.89793990785,386250.03510998236,384629.24091925746,383430.9673389142,383686.1040554721,379919.2446375773,364430.6773989611,354819.65843936586,348020.5588070361,347690.53705409955,337652.15349612705,337075.1255643631,336971.2553580413,340674.554695606
60610,60610.0,B5,G6350,S,2880816.0,506010.0,41.9047184,-87.6358914,84612.0,1636.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,241749.292996682,279115.68893517135,303973.13478606584,315935.9440962213,328536.8558793166,351332.75366649893,372751.6120175219,373645.86019386543,367023.2479118043,342522.3192364842,331745.7736803664,311063.12960160634,297055.05734549876,330068.73394372716,368051.9450744277,376441.7989418895,379397.2345092578,374597.5642366545,374030.3732068094,365044.1830756566,360434.0590512702,360804.85974916955,364818.36016253656,358552.3083469146,366172.8470325935,363760.8422546866,362247.65083552
60654,60654.0,B5,G6350,S,1403245.0,94912.0,41.8921581,-87.6363243,84651.0,5904.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,269486.49904785486,314153.22158018965,343426.540280978,360237.6527323856,371394.12501119875,399082.77998446656,422034.60447321465,423856.845038244,412915.21428653033,387575.7772041594,372844.4228595849,356274.2110599563,348707.70385902224,399547.71369732515,439470.32059509115,454456.9033502753,479922.44945405686,470016.19406342175,441373.3882545052,421398.34102159744,411566.7122368059,411813.1257162353,405138.17273078114,392515.10567637504,364399.0903537714,360086.63306255924,352559.170816381
60301,60301.0,B5,G6350,S,504533.0,0.0,41.8886543,-87.7965384,84452.0,16890.0,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,162632.7555476841,186183.09862273492,204986.541810132,235318.8622193711,258125.9697876866,275740.18656573683,292762.8398560646,296574.34337282105,268515.26858101424,233310.0027942213,205321.90365044036,175888.28004418957,151023.16247220102,151552.15494929082,176387.82152497675,181705.9720162535,198331.3970133286,217363.4502080864,240572.81196272015,231961.34302801883,231743.10451560325,233137.58539411906,231268.80666362765,233347.65239084602,246786.61757282677,262830.8006113888,270160.255836299
60304,60304.0,B5,G6350,S,4013460.0,0.0,41.8724685,-87.7893309,84455.0,6773.0,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,183319.63875023485,208135.35234014667,238043.81311128184,265128.3823789305,292284.0650054581,324724.28098341223,349056.4155341486,354397.0794768662,330252.4382807575,290096.3896553749,280918.46191383625,265060.49849115737,264260.0086837835,294957.75707385043,314750.692876701,324101.88900711347,338394.0475790909,351999.39287702134,358913.9685832238,351966.6844468433,347047.25807407283,374690.99172810285,389892.75300140044,392999.33575152274,412973.4580565617,439404.0921177878,465246.242345973
60130,60130.0,B5,G6350,S,7298250.0,0.0,41.8670311,-87.8179345,84381.0,8152.0,zip,IL,IL,Forest Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,86277.18543685075,95727.07166647486,109417.61796663392,125245.89911476267,138931.23213430666,153049.24936731425,168286.05879940177,169597.5242726711,158902.62101265098,141155.258725058,133563.00307821317,118289.58272735291,115331.91129083383,127367.97123742934,150158.33879527767,159349.65381137357,172443.0976179246,183198.89365829158,192539.48756213541,199045.52076479243,203642.08113553093,225637.8172039642,240127.7247151241,242723.0195697069,253735.28969372134,258991.2178889946,265284.611555627
60657,60657.0,B5,G6350,S,5631965.0,1511566.0,41.9394113,-87.6507045,84654.0,180.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,274323.86070955236,310598.82030331175,336772.8792395909,354738.5957483373,370648.8065819699,394552.75613605935,417143.80704671843,418289.18700660765,403071.6727426197,372747.0872413443,363239.48268685,343662.92152559775,325619.92782157793,345530.4672571893,379562.1133434282,388737.88098581106,397633.53260188113,408461.661291463,413781.95552195824,402590.4287625835,399961.2709440647,412535.71880489873,425042.04945888434,424756.68585252686,443857.2945939331,462089.81052933884,483741.990999718
60615,60615.0,B5,G6350,S,5668858.0,1663610.0,41.8032606,-87.5979343,84617.0,1785.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,133640.38666148967,148143.45678149766,164403.73843287234,180669.13186874884,197221.38122442074,217381.7914366411,237229.82731613735,244070.0987308184,238291.71547487556,209682.11840681048,198623.2252468427,170987.847327541,146306.83622136392,147605.47624160108,165691.74248657774,169701.50852479282,177497.57449786502,191826.1310040589,207402.40276152708,210565.7075157174,219274.99790278226,235201.2064527981,241194.0482680736,234167.22846839382,237140.86790038823,242819.7645521844,244465.461374628
60621,60621.0,B5,G6350,S,9723524.0,0.0,41.7762318,-87.6395268,84623.0,4224.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,50665.55425077484,54695.64421965187,57553.458997091104,59423.26252168219,65190.44007877072,77222.26052542584,87901.57701526287,95585.62073780147,94543.39376156958,74123.70389242169,61618.71776738519,57288.84038906238,41343.840591610475,35401.295042391816,37942.747717524835,39871.72270162599,45385.53945611947,52145.24908704447,60532.132929836334,63293.53508261669,71171.0326596415,98392.74706631272,107600.41997712724,98870.64317587222,112223.61289020542,117921.92163953041,115754.835297534
60637,60637.0,B5,G6350,S,11726483.0,248766.0,41.7825037,-87.6027339,84637.0,1127.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,168590.85186238925,178454.94763187566,198688.81951476142,220258.59558029217,244665.15101469043,280210.60969232576,308252.9895923724,319417.7459595613,312453.54152806435,268917.5963679401,226938.17284001142,192193.7446043327,152709.48745288668,142617.20682457884,155650.10145400782,155539.80416586733,159726.517764858,173892.50190264767,192664.12590896976,199977.11927661367,211599.52035507793,229452.90390117792,230627.79393627113,222384.94270359434,219944.94011674507,221120.96351317744,221431.416176409
60605,60605.0,B5,G6350,S,3704785.0,1885416.0,41.8675665,-87.6172276,84607.0,3929.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,244684.83901286733,282269.5689759004,307935.59572277515,320526.4661587108,333782.50142506976,361870.9402770933,389608.4215025263,395898.5601309198,383807.93423164356,354851.9691205668,333682.6036239513,318473.10746036866,304450.10652814107,331597.8912553254,373106.48706888873,389299.8339242633,392840.8951252515,393872.98284145276,374427.9126826267,359172.53383591515,355317.23798235395,358179.40273015294,361464.99612483516,338916.9348474419,322423.592165456,313058.90872738353,305686.749280419
60606,60606.0,B5,G6350,S,601045.0,101557.0,41.8812592,-87.6374518,84608.0,11930.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,241723.8408445581,289505.3588360623,307597.6462786729,318021.49135940726,325443.87010428536,352907.68528394244,371226.5620021671,366115.91857197665,353945.0883013034,331103.7509692031,320255.4276533965,299553.3302971375,279049.712588424,310053.1189280605,339471.54945303476,342035.2395468279,365646.82137519424,373724.7870860274,356431.8070365051,322123.9283277364,313947.27405726584,314375.1359044761,306389.81029516406,294844.038218463,285551.03710054077,295853.4595362631,298487.168878142
60661,60661.0,B5,G6350,S,791456.0,0.0,41.8829966,-87.6441143,84657.0,10018.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,257452.635398919,295786.3158322432,321295.72027610213,327262.503614243,344201.84021319397,373768.44096665207,395775.58164481935,393401.2751448385,380010.72783399,355511.8794069186,342217.66271940555,322669.6318678173,310245.6597285421,339314.74653832265,368080.96672703343,387766.7057940424,416069.93804205256,405468.9313002214,390932.8789358673,375655.40384005714,364082.05295335595,355496.32014724286,352726.77925781626,347431.57780207467,330747.93943258835,331716.3378639243,327985.652936903
60455,60455.0,B5,G6350,S,10981302.0,0.0,41.7409816,-87.8067687,84506.0,6607.0,zip,IL,IL,Bridgeview,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,134541.8216252151,143944.40462953583,155239.19054424824,169638.540645725,187431.27738603493,212597.2084229317,233503.02413285035,236988.90577231222,220342.225185408,191881.620835349,174859.87407817508,156007.47089370276,140964.95293979775,141852.75989112433,155325.60508657125,160703.3645386546,171312.11198560667,181504.7909652415,191655.87531324485,200065.85034975933,208725.72373271815,236802.20361161223,259791.91261376164,266985.86798187665,282373.1757674084,287036.1643759765,293340.026075042
60425,60425.0,B5,G6350,S,14576503.0,0.0,41.5434268,-87.6107539,84477.0,11750.0,zip,IL,IL,Glenwood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,62356.428841288376,66084.21710505549,69355.31787310842,73857.08267740361,79121.014894119,86660.3743023007,95338.66110183716,99317.21916878222,94390.45674351515,81806.46882227644,72957.54178453896,66336.80667320434,59885.50749206476,62568.11406024552,73977.02184164798,78945.1629719939,88341.38153023498,96129.84605088535,107002.30124460683,113834.78225120925,123765.00891260341,148038.55990559267,174327.86313995067,175439.9123610079,185855.7916582815,194098.45371648876,201916.528714778
60438,60438.0,B5,G6350,S,20880334.0,148891.0,41.5662423,-87.5502041,84489.0,3576.0,zip,IL,IL,Lansing,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,88545.94555077098,93289.9818601834,96871.65179852996,101389.82169379265,108681.08955319483,119004.0378398304,127298.8003306255,128430.97561440407,120931.37268452409,104397.77011797777,94919.48337683348,83665.05478574295,72887.71447687641,75411.85820613925,83814.37890752357,87390.47521074646,91937.62948280123,99488.74793664356,108369.03122735683,115824.81161115716,123690.315709188,148687.27601135525,176887.08069597077,178300.73559032835,188151.2794011685,189735.17792433067,191028.356318527
60429,60429.0,B5,G6350,S,10552250.0,54790.0,41.5740287,-87.6837056,84480.0,7641.0,zip,IL,IL,Hazel Crest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,57250.492438879184,61415.76651809682,64471.12192403642,67719.0405854201,72781.01387707813,79503.92928406906,85872.87808844233,90696.7263515864,86226.96733114125,73839.42620242166,64283.57394285213,53625.47625621836,47111.987319122425,49860.813590282254,63823.3222869882,69214.96813248082,76584.40682438696,86232.17948501238,100388.76147779681,107651.43321625084,115234.29469969007,141170.1153001525,166229.9731975808,166165.01812807293,171883.07670587834,169714.55749366325,169214.026741787
60430,60430.0,B5,G6350,S,17824269.0,122555.0,41.558114,-87.6628071,84481.0,6277.0,zip,IL,IL,Homewood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,104324.3635784221,110496.89265655917,116602.89646735067,124001.52029564,134240.82972225166,146984.61088941924,158619.9972434241,162693.70967178707,153965.6585886981,138170.8926243556,126111.60285096201,111102.39586219424,105145.23576293734,105655.47917435192,117382.38362762459,122068.56901868783,125972.4537931544,134166.81275652608,145162.64254751682,151418.20528860533,160024.30434680174,186317.49028196433,212906.62693637726,215773.5027567074,226353.4667389115,231217.14527862333,236186.862012168
60473,60473.0,B5,G6350,S,20316204.0,40377.0,41.5973515,-87.6013328,84524.0,4921.0,zip,IL,IL,South Holland,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,105732.45678295776,112098.13759002299,118570.30587172642,125716.65459089233,133503.47622351957,144189.08003983067,154774.54415365894,157895.98933851317,148347.8050707251,128367.82870538284,114627.88835509674,103188.74365563066,93569.31684309286,94365.12145476426,107645.0526503515,109327.39268722426,114029.10349321757,123978.30826346883,136636.74404285123,142307.07578423974,150970.23793554743,178982.57708220716,205561.4349824581,202998.05183549807,211429.43332757452,216424.8909503602,217602.322311794
