scraped_city,state,facility,operator,street,zip_code,city_in_desc
Boston,MA,TierPoint Boston-Charleston,TierPoint,500 Rutherford Avenue,Charlestown,Boston
Boston,MA,Windstream Boston,Windstream,500 E Rutherford,02129,Boston
Boston,MA,Equinix BO1,Equinix,74 West Street,02451,Waltham
Boston,MA,Prov.net Boston North,"Provdotnet, LLC",187 Billerica RD,01824,Chelmsford
Boston,MA,Verizon Boston,Verizon Communications Inc.,451 D Street,02210,Boston
Boston,MA,Verizon Boston #2,Verizon Communications Inc.,89 Fulkerson St,02141,Cambridge
Boston,MA,Lumen Cambridge 1,Lumen,300 Bent Street,02141,Cambridge
Boston,MA,Centersquare - Boston BOS1-C,Csquare,600 Winter Street,02451,Waltham
Boston,MA,Crown Castle Boston,CROWN CASTLE,56 Roland St,2129,Boston
Boston,MA,Lumen Cambridge 2,Lumen,1 Main Street,02142,Cambridge
Boston,MA,55 Middlesex Turnpike,Camber Development,55 Middlesex Turnpike,01730,Bedford
Boston,MA,128 First Avenue (BOS14),Digital Realty,128 First Avenue,02494,Needham
Boston,MA,105 Cabot Street (BOS16),Digital Realty,105 Cabot Street,02494,Needham
Boston,MA,Iron Mountain Data Centers BOS-1,Iron Mountain Data Centers,171 Bearfoot Rd,01532,Northborough
Boston,MA,N/A,N/A,N/A,N/A,N/A
Boston,MA,Centersquare - Boston BOS4-A,Csquare,486 Arsenal Way,02472,Watertown
Boston,MA,Evocative BOS1,Evocative Data Centers,50 Inner Belt Road,02143,Somerville
Boston,MA,TierPoint Boston-Andover,TierPoint,15 Shattuck Road,01810,Andover
Boston,MA,EdgeConneX Boston - EDCBOS01,EdgeConneX,22 Linnell Circle,01821,Billerica
Boston,MA,CoreSite Boston (BO1),CoreSite,70 Innerbelt Road,02143,Boston
Boston,MA,Equinix BO2,Equinix,41 Alexander Road,01821,Billerica
Boston,MA,FirstLight Somerville,FirstLight Fiber,70 Inner Belt Road,02143,Somerville
Boston,MA,Centersquare - Boston BOS1-A,Csquare,580 Winter St,02451,Waltham
Boston,MA,FirstLight Waltham,FirstLight Fiber,265 Winter Street,02451,Waltham
Boston,MA,One Summer St.,Markley Group LLC.,1 Summer Street,02110,Boston
Boston,MA,Markley Lowell,Markley Group LLC.,1 Markley Way,01852,Lowell
Boston,MA,Centersquare - Boston BOS1-B,Csquare,115 2nd Ave,02452,Waltham
Boston,MA,FirstLight Rockland,FirstLight Fiber,1050 Hingham Street,02370,Rockland
Boston,MA,Expedient Data Centers - Boston,Expedient Data Centers,1 Cabot Road,02155,Medford
Boston,MA,Cogent Data Center - Boston,"Cogent Communications, Inc.",300 5th Ave,02451,Waltham
Boston,MA,DataBank BOS1 - Downtown Boston,DataBank,1 Summer Street,2110,Boston
Boston,MA,SNS Norwood,"Secured Network Services, Inc.",1500 Providence Hwy,02062,Norwood
Boston,MA,TierPoint Boston-Charleston,TierPoint,500 Rutherford Avenue,Charlestown,Boston
Boston,MA,Windstream Boston,Windstream,500 E Rutherford,02129,Boston
Boston,MA,Equinix BO1,Equinix,74 West Street,02451,Waltham
Boston,MA,Prov.net Boston North,"Provdotnet, LLC",187 Billerica RD,01824,Chelmsford
Boston,MA,Verizon Boston,Verizon Communications Inc.,451 D Street,02210,Boston
Boston,MA,Verizon Boston #2,Verizon Communications Inc.,89 Fulkerson St,02141,Cambridge
Boston,MA,Lumen Cambridge 1,Lumen,300 Bent Street,02141,Cambridge
Boston,MA,Centersquare - Boston BOS1-C,Csquare,600 Winter Street,02451,Waltham
Boston,MA,Crown Castle Boston,CROWN CASTLE,56 Roland St,2129,Boston
Boston,MA,Lumen Cambridge 2,Lumen,1 Main Street,02142,Cambridge
Boston,MA,N/A,N/A,N/A,N/A,N/A
Atlanta,GA,N/A,N/A,N/A,N/A,N/A
Atlanta,GA,56 Marietta Street (ATL13),Digital Realty,56 Marietta Street,30303,Atlanta
Atlanta,GA,250 Williams St NW (ATL14),Digital Realty,250 Williams Street NW,30303,Atlanta
Atlanta,GA,Hivelocity - Atlanta 2,Hivelocity,250 Williams Street NW,30303,Atlanta
Atlanta,GA,101 Aquila Way (ATL11),Digital Realty,101 Aquila Way,30122,Austell
Atlanta,GA,Flexential Atlanta - Norcross Data Center,Flexential,2775 Northwoods Parkway NW,30071,Norcross
Atlanta,GA,Flexential Atlanta - Alpharetta Data Center,Flexential,12655 Edison Drive,30005,Alpharetta
Atlanta,GA,Flexential Atlanta - Douglasville 1 Data Center,Flexential,1700 N. River Rd,30122,Douglasville
Atlanta,GA,Flexential Atlanta - Douglasville 2 Data Center,Flexential,1750 N. River Rd.,30122,Douglasville
Atlanta,GA,10 Forsyth Street NW,Digital Realty,10 Forsyth St NW,30303,Atlanta
Atlanta,GA,760 Doug Davis Drive,Menlo Digital,760 Doug Davis Dr,30354,Atlanta
Atlanta,GA,Fort Gillem (ATL15),Digital Realty,within,the former Fort Gillem property,30297
Atlanta,GA,Fort Gillem (ATL16),Digital Realty,within,the former Fort Gillem property,30297
Atlanta,GA,Centersquare - Atlanta ATL1-D,Csquare,375 Riverside Pkwy,30122,Lithia Springs
Atlanta,GA,Serverfarm Atlanta Data Center ATL1,Serverfarm,305 Satellite Blvd,30024,Suwanee
Atlanta,GA,CoreSite Atlanta (AT2),CoreSite,1130 Powers Ferry Place,30067,Marietta
Atlanta,GA,T5 Data Centers - T5@Atlanta 1,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,Centersquare - Atlanta ATL1-A,Csquare,375 Riverside Parkway,30122,Lithia Springs
Atlanta,GA,Evocative ATL1,Evocative Data Centers,250 Williams Street,30303,Atlanta
Atlanta,GA,Equinix AT4,Equinix,450 Interstate North Parkway,30339,Atlanta
Atlanta,GA,CleanSpark College Park,CleanSpark,2380 Godby Rd,30349,College Park
Atlanta,GA,DataBank ATL2 - Atlanta West End,DataBank,1100 White St SW,30310,Atlanta
Atlanta,GA,55 Marietta Street,RadiusDC,55 Marietta Street,30303,Atlanta
Atlanta,GA,H5 Data Centers Atlanta,H5 Data Centers,345 Courtland St. NE,30308,Atlanta
Atlanta,GA,EdgeConneX Atlanta - ATL02,EdgeConneX,1101 Donnelly Avenue,30310,Atlanta
Atlanta,GA,Cogent Data Center - Atlanta 1,"Cogent Communications, Inc.",55 Marietta St NW,30303,Atlanta
Atlanta,GA,CoreSite Atlanta (AT1),CoreSite,55 Marietta Street NW,30303,Atlanta
Atlanta,GA,DataBank ATL3 - Atlanta West End,DataBank,1150 White St SW,30310,Atlanta
Atlanta,GA,Atlanta Data Center,"Tulix Systems, Inc.",55 Marietta St NW,30303,Atlanta
Atlanta,GA,JMF IXP Farm Columbus,JMF Solutions Inc,8 Corporate Ridge pkwy,31907,Columbus
Atlanta,GA,Cyber Wurx LLC,Cyber Wurx LLC,55 Marietta Street,30303,Atlanta
Atlanta,GA,STACK Infrastructure ATL01A,STACK INFRASTRUCTURE,3200 Webb Bridge Rd,30005,Alpharetta
Atlanta,GA,QTS Atlanta 1 DC1,QTS Data Centers,1025 Jefferson Street NW,30318,Atlanta
Atlanta,GA,365 Data Centers -  Smyrna,365 Data Centers,5600 United Drive,30082,Smyrna
Atlanta,GA,T5 Data Centers - T5@Atlanta Campus,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,EdgeConneX Atlanta - ATL01,EdgeConneX,1003 Donnelly Ave SW,30310,Atlanta
Atlanta,GA,DataBank ATL1 - Midtown Atlanta,DataBank,760 W Peachtree St NW,30308,Atlanta
Atlanta,GA,Equinix AT5,Equinix,2836 Peterson Place Northwest,30071,Norcross
Atlanta,GA,DataBank ATL5 - Lithia Springs,DataBank,4764 Bakers Ferry Rd SW,30122,Lithia Springs
Atlanta,GA,Edged Atlanta ATL3,Edged Energy,1800 Tilford Yard,30318,Atlanta
Atlanta,GA,QTS Suwanee 1 DC2,QTS Data Centers,120 Satellite Boulevard,30024,Suwanee
Atlanta,GA,Edged Atlanta ATL2,Edged Energy,1800 Tilford Yard,30318,Atlanta
Atlanta,GA,Edged Atlanta ATL1,Edged Energy,1800 Tilford Yard,30318,Atlanta
Atlanta,GA,Data Canopy - Atlanta,Data Canopy,2480 Rock House Rd,30122,Lithia Springs
Atlanta,GA,Intero Systems Data Center,Intero Systems,1800 Phoenix Blvd,30349,College Park
Atlanta,GA,Equinix AT1,Equinix,180 Peachtree Street NW,30303,Atlanta
Atlanta,GA,DC BLOX Atlanta West,DC BLOX Inc.,1701 North River Road,30122,Lithia Springs
Atlanta,GA,QTS Suwanee 1 DC1,QTS Data Centers,300 Satellite Blvd,30024,Suwanee
Atlanta,GA,4905 North Point Pkwy,Lincoln Property Company,4905 North Point Pkwy,30009,Alpharetta
Atlanta,GA,Cogent Data Center - Atlanta 2,"Cogent Communications, Inc.",1190 Allene Ave SW,30310,Atlanta
Atlanta,GA,ColoCrossing GA1,ColoCrossing,34 Peachtree Street,30303,Atlanta
Atlanta,GA,DataBank ATL4 - South Fulton,DataBank,200 Selig Dr SW,30336,South Fulton
Atlanta,GA,Lunavi Atlanta,Lunavi,180 Peachtree Street,30303,Atlanta
Atlanta,GA,Microsoft Douglasville Campus,Microsoft,1601 N River Rd,30122,Lithia Springs
Atlanta,GA,T5 Data Centers - T5@Atlanta 5,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,T5 Data Centers - T5@Atlanta 4,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,STACK Infrastructure ATL01B,STACK INFRASTRUCTURE,3200 Webb Bridge Rd,30005,Alpharetta
Atlanta,GA,T5 Data Centers - T5@Atlanta 2,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,CleanSpark Norcross,CleanSpark,5295 Brook Hollow Pkwy,30071,Norcross
Atlanta,GA,DataBank ATL6 - Lithia Springs,DataBank,4764 Bakers Ferry Rd SW,30336,Atlanta
Atlanta,GA,T5 Data Centers - T5@Atlanta 3,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,Edged Atlanta Campus,Edged Energy,1800 Tilford Yard,30318,Atlanta
Atlanta,GA,QTS Atlanta-Metro DC 1,QTS Data Centers,1033 Jefferson St,30319,Atlanta
Atlanta,GA,Peachtree Data Center,Unknown Company,180 Peachtree Street,30303,Atlanta
Atlanta,GA,DC BLOX Atlanta East,DC BLOX Inc.,1726 Farmer Road,30012,Conyers
Atlanta,GA,Volico Atlanta,Volico Data Center,55 Marietta St,30303,Atlanta
Atlanta,GA,Microsoft Douglasville - Building 2,Microsoft,1601 N River Rd,30122,Lithia Springs
Atlanta,GA,QTS Atlanta-Fayetteville DC9,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC7,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC1,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,STACK Infrastructure ATL02,STACK INFRASTRUCTURE,808 Factory Shoals Rd,30122,Lithia Springs
Atlanta,GA,QTS Atlanta-Fayetteville DC3,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,Prologis Project Sail,Prologis,Welcome To Sargent Rd & Wagers Mill Rd,30263,Sargent
Atlanta,GA,QTS Atlanta-Fayetteville DC6,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC11,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC4,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,Coloblox Marietta Data Center,Coloblox,2812 Spring Rd SE,30339,Atlanta
Atlanta,GA,Microsoft Douglasville - Building 1,Microsoft,1601 N River Rd,30122,Lithia Springs
Atlanta,GA,QTS Atlanta-Fayetteville DC15,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,PwC Lithia Springs,PwC,2480 Rock House Rd,30122,Lithia Springs
Atlanta,GA,QTS Atlanta-Fayetteville DC10,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC13,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC8,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC5,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,Microsoft Douglasville - Building 4,Microsoft,1601 N River Rd,30122,Lithia Springs
Atlanta,GA,Microsoft Douglasville - Building 3,Microsoft,1601 N River Rd,30122,Lithia Springs
Atlanta,GA,QTS Atlanta-Fayetteville DC14,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC2,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,Performive Atlanta Data Center 1,Performive,55 Marietta,30303,Atlanta
Atlanta,GA,Douglas Waldrop,Trammell Crow Company,2912 Post Rd,30187,Winston
Atlanta,GA,Windstream Atlanta,Windstream,1593 NE Expressway,30329,Atlanta
Atlanta,GA,Performive Atlanta Data Center 2,Performive,34 Peachtree St.,30303,Atlanta
Atlanta,GA,Switch The KEEP Campus - Building 1,Switch,1 Switch Way,30122,Lithia Springs
Atlanta,GA,Microsoft Project Rita Campus,Microsoft,1960-2044 Georgia State Route 74,30290,Tyrone
Atlanta,GA,Project Sassy,Atlas Development LLC,Plainville Road NE & Hwy 53,30165,Rome
Atlanta,GA,Project Bunkhouse,Unknown Company,Taff Road,30178,Taylorsville
Atlanta,GA,Serverfarm Atlanta Data Center ATL2,Serverfarm,10835 Hazelbrand Rd NE,30014,Covington
Atlanta,GA,Google Douglas County Campus,Google,300 Riverside Pkwy,30122,Lithia Springs
Atlanta,GA,Amazon AWS - Rock House Road,Amazon AWS,2335 Echo Rd,30122,Lithia Springs
Atlanta,GA,Vantage College Park,Vantage Data Centers,4380 Stacks Rd,30349,College Park
Atlanta,GA,Microsoft Union City Campus,Microsoft,4810 Stonewall Tell Rd,30349,Union City
Atlanta,GA,Amazon AWS - 2250 Rockhouse Rd,Amazon AWS,2250 Rock House Rd,30122,Lithia Springs
Atlanta,GA,QTS Atlanta-Fayetteville DC16,QTS Data Centers,Veterans Pkwy,30214,Fayetteville
Atlanta,GA,Microsoft Palmetto,Microsoft,8527 Williams Rd,30268,Palmetto
Atlanta,GA,Meta Stanton Springs Campus,Meta,100 Move Fast Way,30025,Social Circle
Atlanta,GA,T5 Data Centers - T5@Atlanta IV,T5 Data Centers,within,"Gullatt Road, Fairburn, Georgia",30268
Atlanta,GA,Amazon AWS - 7800 W Strickland St,Amazon AWS,7800 W Strickland St,30134,Douglasville
Atlanta,GA,Microsoft Union City - Building 1,Microsoft,4810 Stonewall Tell Rd,30349,Union City
Atlanta,GA,Ardent Georgia,Ardent Data Centers,within,"Maysville, 70 miles northeast of Atlanta",30558
Atlanta,GA,Microsoft Union City - Building 2,Microsoft,4810 Stonewall Tell Rd,30349,Union City
Atlanta,GA,Amazon AWS - Legacy 75 Trade Center,Amazon AWS,Interstate 75 & Highfalls Park Rd,30204,Barnesville
Atlanta,GA,Microsoft Union City - Building 3,Microsoft,4810 Stonewall Tell Rd,30349,Union City
Atlanta,GA,Vantage Westlake,Vantage Data Centers,Plummer Rd SW & Riverside Dr SW,30336,South Fulton
Atlanta,GA,40 Perimeter Center E,Lincoln Property Company,40 Perimeter Center E,30338,Atlanta
Atlanta,GA,Equinix AT2,Equinix,56 Marietta Street NW,30305,Atlanta
Atlanta,GA,Equinix AT3,Equinix,56 Marietta Street NW,30305,Atlanta
Atlanta,GA,Lumen College Park,Lumen,4311 Best Rd,30337,College Park
Atlanta,GA,470 Exchange,Facility Gateway Corporation,470 East Paces Ferry Road,30327,Atlanta
Atlanta,GA,Avemore Data Park,Atlas Development LLC,55-63 Goldworth Rd,30180,Villa Rica
Atlanta,GA,TA Realty ATL03,TA Realty,7170 Red Oak Rd,30291,Union City
Atlanta,GA,Wallace Jackson Data Center Campus,Unknown Company,Jackson Rd & Wallace Rd,30223,Griffin
Atlanta,GA,TA Realty - 4350 E Tanners Church,TA Realty,4350 E Tanners Church Rd,30294,Ellenwood
Atlanta,GA,Project Gracie,Atlas Development LLC,Vann Rd NW,30165,Rome
Atlanta,GA,Gregory Road Data Center,Unknown Company,Gregory Road,30014,Covington
Atlanta,GA,Switch Atlanta North - The KEEP 2.0,Switch,151 Etowah Ridge Trail SE,30120,Cartersville
Atlanta,GA,Spalding Investments LLC,Unknown Company,High Falls Rd & South McDonough Rd,30223,Griffin
Atlanta,GA,Southern Telecom Atlanta,Southern Telecom,270 Peachtree St,30303,Atlanta
Atlanta,GA,GrindCap Marietta DC-1,Grind Capital Group,1751 Bells Ferry Rd,30066,Marietta
Atlanta,GA,Bolingbroke Technology Campus,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,GrindCap Marietta DC-2,Grind Capital Group,1751 Bells Ferry Rd,30066,Marietta
Atlanta,GA,Microsoft Project Rita - Building 2,Microsoft,1960 Georgia State Route 74,30290,Tyrone
Atlanta,GA,QTS Atlanta-Fayetteville DC12,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,QTS Atlanta-Fayetteville DC12,QTS Data Centers,1435 Hwy 54 W,30214,Fayetteville
Atlanta,GA,Microsoft Project Rita - Building 1,Microsoft,2044 Georgia State Route 74,30290,Tyrone
Atlanta,GA,Microsoft East Point Campus,Microsoft,4165 Ben Hill Rd,30349,Atlanta
Atlanta,GA,GrindCap Marietta Campus,Grind Capital Group,1751 Bells Ferry Rd,30066,Marietta
Atlanta,GA,Verizon Atlanta,Verizon Communications Inc.,4000 Highland Parkway SE,30082,Smyrna
Atlanta,GA,Lumen Atlanta 2,Lumen,"180 Peachtree St., N.W.",30303,Atlanta
Atlanta,GA,Lumen Atlanta 5,Lumen,953 Donnelly Ave SW,30310,Atlanta
Atlanta,GA,Lumen Atlanta 6,Lumen,874 Dekalb Avenue,30307,Atlanta
Atlanta,GA,Lumen Atlanta,Lumen,345 Courtland St NE,30308,Atlanta
Atlanta,GA,Lumen Doraville 1,Lumen,6855 Cresecent Drive,30340,Atlanta
Atlanta,GA,Bolingbroke Technology Campus - Bldg 2,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Bolingbroke Technology Campus - Bldg 8,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Bolingbroke Technology Campus - Bldg 5,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Bolingbroke Technology Campus - Bldg 1,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Henderson Farms Campus DC1,Southeast Property Holdings LLC,McDonough Hampton Rd,30228,Hampton
Atlanta,GA,Henderson Farms Campus DC3,Southeast Property Holdings LLC,McDonough Hampton Rd,30228,Hampton
Atlanta,GA,Bolingbroke Technology Campus - Bldg 3,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Bolingbroke Technology Campus - Bldg 7,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Bolingbroke Technology Campus - Bldg 6,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Bolingbroke Technology Campus - Bldg 9,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Bolingbroke Technology Campus - Bldg 4,"Bolingbroke Technology Center, LLC",US Highway 41 & I-475,31210,Macon
Atlanta,GA,Henderson Farms Campus DC2,Southeast Property Holdings LLC,McDonough Hampton Rd,30228,Hampton
Atlanta,GA,Meta Stanton Springs - Building 2,Meta,100 Move Fast Way,30025,Social Circle
Atlanta,GA,American Tower EDC Atlanta,American Tower Corporation,2374 Fairburn Road Southwest,30303,Atlanta
Atlanta,GA,Meta Stanton Springs - Building 4,Meta,100 Move Fast Way,30025,Social Circle
Atlanta,GA,Meta Stanton Springs - Building 1,Meta,100 Move Fast Way,30025,Social Circle
Atlanta,GA,Microsoft East Point (ATL06),Microsoft,4165 Ben Hill Rd,30349,Atlanta
Atlanta,GA,Meta Stanton Springs - Building 5,Meta,100 Move Fast Way,30025,Social Circle
Atlanta,GA,Meta Stanton Springs - Building 3,Meta,100 Move Fast Way,30025,Social Circle
Atlanta,GA,Google Douglas County Data Center 2,Google,300 Riverside Pkwy,30122,Lithia Springs
Atlanta,GA,Microsoft East Point (ATL07),Microsoft,4165 Ben Hill Rd,30349,Atlanta
Atlanta,GA,Google Douglas County Data Center 1,Google,300 Riverside Pkwy,30122,Lithia Springs
Atlanta,GA,Switch Atlanta - The KEEP Campus,Switch,1 Switch Way,30122,Lithia Springs
Atlanta,GA,Project Springbank DC5,Atlas Development LLC,Barnsley Gardens Rd,30103,Adairsville
Atlanta,GA,Henderson Farms Campus,Southeast Property Holdings LLC,McDonough Hampton Rd,30228,Hampton
Atlanta,GA,Switch The KEEP Campus - Building 2,Switch,1 Switch Way,30122,Lithia Springs
Atlanta,GA,Project Springbank DC6,Atlas Development LLC,Barnsley Gardens Rd,30103,Adairsville
Atlanta,GA,Project Springbank DC1,Atlas Development LLC,Barnsley Gardens Rd,30103,Adairsville
Atlanta,GA,Project Springbank DC3,Atlas Development LLC,Barnsley Gardens Rd,30103,Adairsville
Atlanta,GA,Project Springbank DC4,Atlas Development LLC,Barnsley Gardens Rd,30103,Adairsville
Atlanta,GA,Switch The KEEP Campus - Building 4,Switch,1 Switch Way,30122,Lithia Springs
Atlanta,GA,Project Springbank DC2,Atlas Development LLC,Barnsley Gardens Rd,30103,Adairsville
Atlanta,GA,Switch The KEEP Campus - Building 3,Switch,1 Switch Way,30122,Lithia Springs
Atlanta,GA,Project Springbank Campus,Atlas Development LLC,Barnsley Gardens Rd,30103,Adairsville
Atlanta,GA,56 Marietta Street (ATL13),Digital Realty,56 Marietta Street,30303,Atlanta
Atlanta,GA,250 Williams St NW (ATL14),Digital Realty,250 Williams Street NW,30303,Atlanta
Atlanta,GA,Hivelocity - Atlanta 2,Hivelocity,250 Williams Street NW,30303,Atlanta
Atlanta,GA,101 Aquila Way (ATL11),Digital Realty,101 Aquila Way,30122,Austell
Atlanta,GA,N/A,N/A,N/A,N/A,N/A
Atlanta,GA,Flexential Atlanta - Norcross Data Center,Flexential,2775 Northwoods Parkway NW,30071,Norcross
Atlanta,GA,Flexential Atlanta - Alpharetta Data Center,Flexential,12655 Edison Drive,30005,Alpharetta
Atlanta,GA,Flexential Atlanta - Douglasville 1 Data Center,Flexential,1700 N. River Rd,30122,Douglasville
Atlanta,GA,Flexential Atlanta - Douglasville 2 Data Center,Flexential,1750 N. River Rd.,30122,Douglasville
Atlanta,GA,10 Forsyth Street NW,Digital Realty,10 Forsyth St NW,30303,Atlanta
Atlanta,GA,760 Doug Davis Drive,Menlo Digital,760 Doug Davis Dr,30354,Atlanta
Atlanta,GA,Fort Gillem (ATL15),Digital Realty,within the former Fort Gillem property,30297,Forest Park
Atlanta,GA,Fort Gillem (ATL16),Digital Realty,within the former Fort Gillem property,30297,Forest Park
Atlanta,GA,Centersquare - Atlanta ATL1-D,Csquare,375 Riverside Pkwy,30122,Lithia Springs
Atlanta,GA,Serverfarm Atlanta Data Center ATL1,Serverfarm,305 Satellite Blvd,30024,Suwanee
Atlanta,GA,CoreSite Atlanta (AT2),CoreSite,1130 Powers Ferry Place,30067,Marietta
Atlanta,GA,T5 Data Centers - T5@Atlanta 1,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,Centersquare - Atlanta ATL1-A,Csquare,375 Riverside Parkway,30122,Lithia Springs
Atlanta,GA,Evocative ATL1,Evocative Data Centers,250 Williams Street,30303,Atlanta
Atlanta,GA,Equinix AT4,Equinix,450 Interstate North Parkway,30339,Atlanta
Atlanta,GA,CleanSpark College Park,CleanSpark,2380 Godby Rd,30349,College Park
Atlanta,GA,DataBank ATL2 - Atlanta West End,DataBank,1100 White St SW,30310,Atlanta
Atlanta,GA,55 Marietta Street,RadiusDC,55 Marietta Street,30303,Atlanta
Atlanta,GA,H5 Data Centers Atlanta,H5 Data Centers,345 Courtland St. NE,30308,Atlanta
Atlanta,GA,EdgeConneX Atlanta - ATL02,EdgeConneX,1101 Donnelly Avenue,30310,Atlanta
Atlanta,GA,Cogent Data Center - Atlanta 1,"Cogent Communications, Inc.",55 Marietta St NW,30303,Atlanta
Atlanta,GA,CoreSite Atlanta (AT1),CoreSite,55 Marietta Street NW,30303,Atlanta
Atlanta,GA,DataBank ATL3 - Atlanta West End,DataBank,1150 White St SW,30310,Atlanta
Atlanta,GA,Atlanta Data Center,"Tulix Systems, Inc.",55 Marietta St NW,30303,Atlanta
Atlanta,GA,JMF IXP Farm Columbus,JMF Solutions Inc,8 Corporate Ridge pkwy,31907,Columbus
Atlanta,GA,Cyber Wurx LLC,Cyber Wurx LLC,55 Marietta Street,30303,Atlanta
Atlanta,GA,STACK Infrastructure ATL01A,STACK INFRASTRUCTURE,3200 Webb Bridge Rd,30005,Alpharetta
Atlanta,GA,QTS Atlanta 1 DC1,QTS Data Centers,1025 Jefferson Street NW,30318,Atlanta
Atlanta,GA,365 Data Centers -  Smyrna,365 Data Centers,5600 United Drive,30082,Smyrna
Atlanta,GA,T5 Data Centers - T5@Atlanta Campus,T5 Data Centers,1456 Trae Ln,30122,Lithia Springs
Atlanta,GA,EdgeConneX Atlanta - ATL01,EdgeConneX,1003 Donnelly Ave SW,30310,Atlanta
Atlanta,GA,DataBank ATL1 - Midtown Atlanta,DataBank,760 W Peachtree St NW,30308,Atlanta
Atlanta,GA,Equinix AT5,Equinix,2836 Peterson Place Northwest,30071,Norcross
Atlanta,GA,DataBank ATL5 - Lithia Springs,DataBank,4764 Bakers Ferry Rd SW,30122,Lithia Springs
Atlanta,GA,Edged Atlanta ATL3,Edged Energy,1800 Tilford Yard,30318,Atlanta
Atlanta,GA,QTS Suwanee 1 DC2,QTS Data Centers,120 Satellite Boulevard,30024,Suwanee
Atlanta,GA,Edged Atlanta ATL2,Edged Energy,1800 Tilford Yard,30318,Atlanta
Atlanta,GA,Edged Atlanta ATL1,Edged Energy,1800 Tilford Yard,30318,Atlanta
Atlanta,GA,Data Canopy - Atlanta,Data Canopy,2480 Rock House Rd,30122,Lithia Springs
Atlanta,GA,Intero Systems Data Center,Intero Systems,1800 Phoenix Blvd,30349,College Park
Atlanta,GA,Equinix AT1,Equinix,180 Peachtree Street NW,30303,Atlanta
Atlanta,GA,DC BLOX Atlanta West,DC BLOX Inc.,1701 North River Road,30122,Lithia Springs
Atlanta,GA,QTS Suwanee 1 DC1,QTS Data Centers,300 Satellite Blvd,30024,Suwanee
Atlanta,GA,4905 North Point Pkwy,Lincoln Property Company,4905 North Point Pkwy,30009,Alpharetta
Atlanta,GA,Cogent Data Center - Atlanta 2,"Cogent Communications, Inc.",1190 Allene Ave SW,30310,Atlanta
Atlanta,GA,ColoCrossing GA1,ColoCrossing,34 Peachtree Street,30303,Atlanta
Atlanta,GA,DataBank ATL4 - South Fulton,DataBank,200 Selig Dr SW,30336,South Fulton
Atlanta,GA,Lunavi Atlanta,Lunavi,180 Peachtree Street,30303,Atlanta
Atlanta,GA,Microsoft Douglasville Campus,Microsoft,1601 N River Rd,30122,Lithia Springs
