GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,U2TE001,NAME_M,U2TM001
"G28582","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28582",,,,,,,"86000US28582",,"ZCTA5 28582",804,"ZCTA5 28582",372
"G28583","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28583",,,,,,,"86000US28583",,"ZCTA5 28583",406,"ZCTA5 28583",424
"G28584","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28584",,,,,,,"86000US28584",,"ZCTA5 28584",1039,"ZCTA5 28584",72
"G28585","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28585",,,,,,,"86000US28585",,"ZCTA5 28585",599,"ZCTA5 28585",169
"G28586","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28586",,,,,,,"86000US28586",,"ZCTA5 28586",616,"ZCTA5 28586",75
"G28587","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28587",,,,,,,"86000US28587",,"ZCTA5 28587",788,"ZCTA5 28587",305
"G28589","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28589",,,,,,,"86000US28589",,"ZCTA5 28589",704,"ZCTA5 28589",635
"G28590","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28590",,,,,,,"86000US28590",,"ZCTA5 28590",1130,"ZCTA5 28590",42
"G28594","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28594",,,,,,,"86000US28594",,"ZCTA5 28594",1134,"ZCTA5 28594",107
"G28601","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28601",,,,,,,"86000US28601",,"ZCTA5 28601",744,"ZCTA5 28601",26
"G28602","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28602",,,,,,,"86000US28602",,"ZCTA5 28602",677,"ZCTA5 28602",34
"G28604","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28604",,,,,,,"86000US28604",,"ZCTA5 28604",846,"ZCTA5 28604",74
"G28605","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28605",,,,,,,"86000US28605",,"ZCTA5 28605",945,"ZCTA5 28605",111
"G28606","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28606",,,,,,,"86000US28606",,"ZCTA5 28606",668,"ZCTA5 28606",103
"G28607","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28607",,,,,,,"86000US28607",,"ZCTA5 28607",861,"ZCTA5 28607",47
"G28609","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28609",,,,,,,"86000US28609",,"ZCTA5 28609",738,"ZCTA5 28609",79
"G28610","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28610",,,,,,,"86000US28610",,"ZCTA5 28610",708,"ZCTA5 28610",68
"G28611","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28611",,,,,,,"86000US28611",,"ZCTA5 28611",713,"ZCTA5 28611",538
"G28612","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28612",,,,,,,"86000US28612",,"ZCTA5 28612",598,"ZCTA5 28612",37
"G28613","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28613",,,,,,,"86000US28613",,"ZCTA5 28613",739,"ZCTA5 28613",39
"G28615","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28615",,,,,,,"86000US28615",,"ZCTA5 28615",331,"ZCTA5 28615",45
"G28616","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28616",,,,,,,"86000US28616",,"ZCTA5 28616",810,"ZCTA5 28616",536
"G28617","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28617",,,,,,,"86000US28617",,"ZCTA5 28617",494,"ZCTA5 28617",120
"G28618","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28618",,,,,,,"86000US28618",,"ZCTA5 28618",926,"ZCTA5 28618",227
"G28619","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28619",,,,,,,"86000US28619",,"ZCTA5 28619",580,"ZCTA5 28619",63
"G28621","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28621",,,,,,,"86000US28621",,"ZCTA5 28621",616,"ZCTA5 28621",77
"G28622","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28622",,,,,,,"86000US28622",,"ZCTA5 28622",542,"ZCTA5 28622",107
"G28623","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28623",,,,,,,"86000US28623",,"ZCTA5 28623",631,"ZCTA5 28623",239
"G28624","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28624",,,,,,,"86000US28624",,"ZCTA5 28624",455,"ZCTA5 28624",101
"G28625","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28625",,,,,,,"86000US28625",,"ZCTA5 28625",780,"ZCTA5 28625",29
"G28626","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28626",,,,,,,"86000US28626",,"ZCTA5 28626",777,"ZCTA5 28626",251
"G28627","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28627",,,,,,,"86000US28627",,"ZCTA5 28627",543,"ZCTA5 28627",114
"G28628","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28628",,,,,,,"86000US28628",,"ZCTA5 28628",650,"ZCTA5 28628",524
"G28629","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28629",,,,,,,"86000US28629",,"ZCTA5 28629",.,"ZCTA5 28629",.
"G28630","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28630",,,,,,,"86000US28630",,"ZCTA5 28630",673,"ZCTA5 28630",47
"G28631","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28631",,,,,,,"86000US28631",,"ZCTA5 28631",348,"ZCTA5 28631",372
"G28634","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28634",,,,,,,"86000US28634",,"ZCTA5 28634",592,"ZCTA5 28634",107
"G28635","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28635",,,,,,,"86000US28635",,"ZCTA5 28635",503,"ZCTA5 28635",120
"G28636","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28636",,,,,,,"86000US28636",,"ZCTA5 28636",346,"ZCTA5 28636",115
"G28637","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28637",,,,,,,"86000US28637",,"ZCTA5 28637",582,"ZCTA5 28637",95
"G28638","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28638",,,,,,,"86000US28638",,"ZCTA5 28638",624,"ZCTA5 28638",37
"G28640","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28640",,,,,,,"86000US28640",,"ZCTA5 28640",597,"ZCTA5 28640",64
"G28642","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28642",,,,,,,"86000US28642",,"ZCTA5 28642",573,"ZCTA5 28642",56
"G28643","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28643",,,,,,,"86000US28643",,"ZCTA5 28643",514,"ZCTA5 28643",70
"G28644","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28644",,,,,,,"86000US28644",,"ZCTA5 28644",440,"ZCTA5 28644",158
"G28645","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28645",,,,,,,"86000US28645",,"ZCTA5 28645",604,"ZCTA5 28645",22
"G28646","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28646",,,,,,,"86000US28646",,"ZCTA5 28646",593,"ZCTA5 28646",353
"G28647","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28647",,,,,,,"86000US28647",,"ZCTA5 28647",824,"ZCTA5 28647",235
"G28649","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28649",,,,,,,"86000US28649",,"ZCTA5 28649",489,"ZCTA5 28649",265
"G28650","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28650",,,,,,,"86000US28650",,"ZCTA5 28650",807,"ZCTA5 28650",42
"G28651","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28651",,,,,,,"86000US28651",,"ZCTA5 28651",545,"ZCTA5 28651",62
"G28652","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28652",,,,,,,"86000US28652",,"ZCTA5 28652",.,"ZCTA5 28652",.
"G28654","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28654",,,,,,,"86000US28654",,"ZCTA5 28654",581,"ZCTA5 28654",239
"G28655","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28655",,,,,,,"86000US28655",,"ZCTA5 28655",648,"ZCTA5 28655",28
"G28657","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28657",,,,,,,"86000US28657",,"ZCTA5 28657",556,"ZCTA5 28657",94
"G28658","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28658",,,,,,,"86000US28658",,"ZCTA5 28658",690,"ZCTA5 28658",23
"G28659","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28659",,,,,,,"86000US28659",,"ZCTA5 28659",552,"ZCTA5 28659",32
"G28660","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28660",,,,,,,"86000US28660",,"ZCTA5 28660",722,"ZCTA5 28660",80
"G28662","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28662",,,,,,,"86000US28662",,"ZCTA5 28662",.,"ZCTA5 28662",.
"G28663","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28663",,,,,,,"86000US28663",,"ZCTA5 28663",608,"ZCTA5 28663",87
"G28665","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28665",,,,,,,"86000US28665",,"ZCTA5 28665",738,"ZCTA5 28665",208
"G28666","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28666",,,,,,,"86000US28666",,"ZCTA5 28666",382,"ZCTA5 28666",651
"G28667","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28667",,,,,,,"86000US28667",,"ZCTA5 28667",695,"ZCTA5 28667",150
"G28668","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28668",,,,,,,"86000US28668",,"ZCTA5 28668",547,"ZCTA5 28668",946
"G28669","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28669",,,,,,,"86000US28669",,"ZCTA5 28669",563,"ZCTA5 28669",122
"G28670","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28670",,,,,,,"86000US28670",,"ZCTA5 28670",468,"ZCTA5 28670",100
"G28671","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28671",,,,,,,"86000US28671",,"ZCTA5 28671",569,"ZCTA5 28671",437
"G28672","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28672",,,,,,,"86000US28672",,"ZCTA5 28672",.,"ZCTA5 28672",.
"G28673","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28673",,,,,,,"86000US28673",,"ZCTA5 28673",1129,"ZCTA5 28673",130
"G28675","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28675",,,,,,,"86000US28675",,"ZCTA5 28675",530,"ZCTA5 28675",57
"G28676","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28676",,,,,,,"86000US28676",,"ZCTA5 28676",650,"ZCTA5 28676",162
"G28677","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28677",,,,,,,"86000US28677",,"ZCTA5 28677",731,"ZCTA5 28677",32
"G28678","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28678",,,,,,,"86000US28678",,"ZCTA5 28678",587,"ZCTA5 28678",124
"G28679","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28679",,,,,,,"86000US28679",,"ZCTA5 28679",721,"ZCTA5 28679",90
"G28681","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28681",,,,,,,"86000US28681",,"ZCTA5 28681",581,"ZCTA5 28681",25
"G28682","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28682",,,,,,,"86000US28682",,"ZCTA5 28682",932,"ZCTA5 28682",222
"G28683","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28683",,,,,,,"86000US28683",,"ZCTA5 28683",543,"ZCTA5 28683",188
"G28684","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28684",,,,,,,"86000US28684",,"ZCTA5 28684",709,"ZCTA5 28684",177
"G28685","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28685",,,,,,,"86000US28685",,"ZCTA5 28685",560,"ZCTA5 28685",130
"G28689","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28689",,,,,,,"86000US28689",,"ZCTA5 28689",725,"ZCTA5 28689",245
"G28690","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28690",,,,,,,"86000US28690",,"ZCTA5 28690",567,"ZCTA5 28690",56
"G28692","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28692",,,,,,,"86000US28692",,"ZCTA5 28692",791,"ZCTA5 28692",150
"G28693","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28693",,,,,,,"86000US28693",,"ZCTA5 28693",395,"ZCTA5 28693",120
"G28694","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28694",,,,,,,"86000US28694",,"ZCTA5 28694",626,"ZCTA5 28694",63
"G28697","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28697",,,,,,,"86000US28697",,"ZCTA5 28697",584,"ZCTA5 28697",36
"G28698","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28698",,,,,,,"86000US28698",,"ZCTA5 28698",610,"ZCTA5 28698",272
"G28701","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28701",,,,,,,"86000US28701",,"ZCTA5 28701",725,"ZCTA5 28701",202
"G28702","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28702",,,,,,,"86000US28702",,"ZCTA5 28702",370,"ZCTA5 28702",75
"G28704","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28704",,,,,,,"86000US28704",,"ZCTA5 28704",876,"ZCTA5 28704",70
"G28705","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28705",,,,,,,"86000US28705",,"ZCTA5 28705",433,"ZCTA5 28705",78
"G28707","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28707",,,,,,,"86000US28707",,"ZCTA5 28707",436,"ZCTA5 28707",293
"G28708","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28708",,,,,,,"86000US28708",,"ZCTA5 28708",654,"ZCTA5 28708",493
"G28709","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28709",,,,,,,"86000US28709",,"ZCTA5 28709",429,"ZCTA5 28709",60
"G28711","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28711",,,,,,,"86000US28711",,"ZCTA5 28711",809,"ZCTA5 28711",40
"G28712","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28712",,,,,,,"86000US28712",,"ZCTA5 28712",591,"ZCTA5 28712",62
"G28713","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28713",,,,,,,"86000US28713",,"ZCTA5 28713",496,"ZCTA5 28713",62
"G28714","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28714",,,,,,,"86000US28714",,"ZCTA5 28714",538,"ZCTA5 28714",66
"G28715","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28715",,,,,,,"86000US28715",,"ZCTA5 28715",763,"ZCTA5 28715",46
"G28716","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28716",,,,,,,"86000US28716",,"ZCTA5 28716",716,"ZCTA5 28716",74
"G28717","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28717",,,,,,,"86000US28717",,"ZCTA5 28717",984,"ZCTA5 28717",156
"G28718","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28718",,,,,,,"86000US28718",,"ZCTA5 28718",1028,"ZCTA5 28718",913
"G28719","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28719",,,,,,,"86000US28719",,"ZCTA5 28719",429,"ZCTA5 28719",81
"G28720","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28720",,,,,,,"86000US28720",,"ZCTA5 28720",563,"ZCTA5 28720",189
"G28721","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28721",,,,,,,"86000US28721",,"ZCTA5 28721",666,"ZCTA5 28721",33
"G28722","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28722",,,,,,,"86000US28722",,"ZCTA5 28722",654,"ZCTA5 28722",123
"G28723","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28723",,,,,,,"86000US28723",,"ZCTA5 28723",592,"ZCTA5 28723",34
"G28725","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28725",,,,,,,"86000US28725",,"ZCTA5 28725",.,"ZCTA5 28725",.
"G28726","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28726",,,,,,,"86000US28726",,"ZCTA5 28726",648,"ZCTA5 28726",151
"G28729","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28729",,,,,,,"86000US28729",,"ZCTA5 28729",932,"ZCTA5 28729",311
"G28730","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28730",,,,,,,"86000US28730",,"ZCTA5 28730",930,"ZCTA5 28730",52
"G28731","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28731",,,,,,,"86000US28731",,"ZCTA5 28731",760,"ZCTA5 28731",111
"G28732","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28732",,,,,,,"86000US28732",,"ZCTA5 28732",927,"ZCTA5 28732",102
"G28733","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28733",,,,,,,"86000US28733",,"ZCTA5 28733",368,"ZCTA5 28733",300
"G28734","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28734",,,,,,,"86000US28734",,"ZCTA5 28734",586,"ZCTA5 28734",35
"G28735","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28735",,,,,,,"86000US28735",,"ZCTA5 28735",672,"ZCTA5 28735",424
"G28736","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28736",,,,,,,"86000US28736",,"ZCTA5 28736",701,"ZCTA5 28736",277
"G28739","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28739",,,,,,,"86000US28739",,"ZCTA5 28739",755,"ZCTA5 28739",60
"G28740","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28740",,,,,,,"86000US28740",,"ZCTA5 28740",381,"ZCTA5 28740",89
"G28741","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28741",,,,,,,"86000US28741",,"ZCTA5 28741",855,"ZCTA5 28741",139
"G28742","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28742",,,,,,,"86000US28742",,"ZCTA5 28742",882,"ZCTA5 28742",214
"G28743","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28743",,,,,,,"86000US28743",,"ZCTA5 28743",445,"ZCTA5 28743",109
"G28745","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28745",,,,,,,"86000US28745",,"ZCTA5 28745",1018,"ZCTA5 28745",657
"G28746","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28746",,,,,,,"86000US28746",,"ZCTA5 28746",807,"ZCTA5 28746",117
"G28747","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28747",,,,,,,"86000US28747",,"ZCTA5 28747",627,"ZCTA5 28747",114
"G28748","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28748",,,,,,,"86000US28748",,"ZCTA5 28748",632,"ZCTA5 28748",111
"G28749","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28749",,,,,,,"86000US28749",,"ZCTA5 28749",.,"ZCTA5 28749",.
"G28751","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28751",,,,,,,"86000US28751",,"ZCTA5 28751",911,"ZCTA5 28751",59
"G28752","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28752",,,,,,,"86000US28752",,"ZCTA5 28752",553,"ZCTA5 28752",22
"G28753","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28753",,,,,,,"86000US28753",,"ZCTA5 28753",607,"ZCTA5 28753",106
"G28754","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28754",,,,,,,"86000US28754",,"ZCTA5 28754",593,"ZCTA5 28754",77
"G28756","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28756",,,,,,,"86000US28756",,"ZCTA5 28756",587,"ZCTA5 28756",105
"G28757","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28757",,,,,,,"86000US28757",,"ZCTA5 28757",733,"ZCTA5 28757",354
"G28759","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28759",,,,,,,"86000US28759",,"ZCTA5 28759",758,"ZCTA5 28759",173
"G28761","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28761",,,,,,,"86000US28761",,"ZCTA5 28761",602,"ZCTA5 28761",82
"G28762","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28762",,,,,,,"86000US28762",,"ZCTA5 28762",534,"ZCTA5 28762",68
"G28763","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28763",,,,,,,"86000US28763",,"ZCTA5 28763",805,"ZCTA5 28763",149
"G28766","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28766",,,,,,,"86000US28766",,"ZCTA5 28766",823,"ZCTA5 28766",227
"G28768","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28768",,,,,,,"86000US28768",,"ZCTA5 28768",656,"ZCTA5 28768",83
"G28771","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28771",,,,,,,"86000US28771",,"ZCTA5 28771",464,"ZCTA5 28771",56
"G28772","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28772",,,,,,,"86000US28772",,"ZCTA5 28772",455,"ZCTA5 28772",52
"G28773","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28773",,,,,,,"86000US28773",,"ZCTA5 28773",715,"ZCTA5 28773",222
"G28774","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28774",,,,,,,"86000US28774",,"ZCTA5 28774",694,"ZCTA5 28774",138
"G28775","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28775",,,,,,,"86000US28775",,"ZCTA5 28775",1048,"ZCTA5 28775",430
"G28777","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28777",,,,,,,"86000US28777",,"ZCTA5 28777",577,"ZCTA5 28777",76
"G28778","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28778",,,,,,,"86000US28778",,"ZCTA5 28778",737,"ZCTA5 28778",106
"G28779","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28779",,,,,,,"86000US28779",,"ZCTA5 28779",680,"ZCTA5 28779",30
"G28781","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28781",,,,,,,"86000US28781",,"ZCTA5 28781",368,"ZCTA5 28781",198
"G28782","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28782",,,,,,,"86000US28782",,"ZCTA5 28782",691,"ZCTA5 28782",107
"G28783","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28783",,,,,,,"86000US28783",,"ZCTA5 28783",601,"ZCTA5 28783",302
"G28785","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28785",,,,,,,"86000US28785",,"ZCTA5 28785",728,"ZCTA5 28785",104
"G28786","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28786",,,,,,,"86000US28786",,"ZCTA5 28786",682,"ZCTA5 28786",38
"G28787","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28787",,,,,,,"86000US28787",,"ZCTA5 28787",792,"ZCTA5 28787",56
"G28789","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28789",,,,,,,"86000US28789",,"ZCTA5 28789",503,"ZCTA5 28789",135
"G28790","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28790",,,,,,,"86000US28790",,"ZCTA5 28790",692,"ZCTA5 28790",166
"G28791","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28791",,,,,,,"86000US28791",,"ZCTA5 28791",787,"ZCTA5 28791",63
"G28792","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28792",,,,,,,"86000US28792",,"ZCTA5 28792",704,"ZCTA5 28792",36
"G28801","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28801",,,,,,,"86000US28801",,"ZCTA5 28801",734,"ZCTA5 28801",28
"G28803","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28803",,,,,,,"86000US28803",,"ZCTA5 28803",965,"ZCTA5 28803",33
"G28804","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28804",,,,,,,"86000US28804",,"ZCTA5 28804",951,"ZCTA5 28804",64
"G28805","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28805",,,,,,,"86000US28805",,"ZCTA5 28805",844,"ZCTA5 28805",52
"G28806","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28806",,,,,,,"86000US28806",,"ZCTA5 28806",846,"ZCTA5 28806",27
"G28901","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28901",,,,,,,"86000US28901",,"ZCTA5 28901",438,"ZCTA5 28901",58
"G28902","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28902",,,,,,,"86000US28902",,"ZCTA5 28902",600,"ZCTA5 28902",281
"G28904","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28904",,,,,,,"86000US28904",,"ZCTA5 28904",581,"ZCTA5 28904",75
"G28905","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28905",,,,,,,"86000US28905",,"ZCTA5 28905",490,"ZCTA5 28905",183
"G28906","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28906",,,,,,,"86000US28906",,"ZCTA5 28906",562,"ZCTA5 28906",39
"G28909","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"28909",,,,,,,"86000US28909",,"ZCTA5 28909",613,"ZCTA5 28909",309
"G29001","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"29001",,,,,,,"86000US29001",,"ZCTA5 29001",552,"ZCTA5 29001",89
"G29003","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"29003",,,,,,,"86000US29003",,"ZCTA5 29003",632,"ZCTA5 29003",39
