GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AGQNE001,NAME_M,AGQNM001
"G44828","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44828",,,,,,,"86000US44828",,"ZCTA5 44828",.,"ZCTA5 44828",.
"G44830","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44830",,,,,,,"86000US44830",,"ZCTA5 44830",610,"ZCTA5 44830",27
"G44833","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44833",,,,,,,"86000US44833",,"ZCTA5 44833",647,"ZCTA5 44833",29
"G44836","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44836",,,,,,,"86000US44836",,"ZCTA5 44836",725,"ZCTA5 44836",50
"G44837","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44837",,,,,,,"86000US44837",,"ZCTA5 44837",647,"ZCTA5 44837",51
"G44838","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44838",,,,,,,"86000US44838",,"ZCTA5 44838",706,"ZCTA5 44838",140
"G44839","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44839",,,,,,,"86000US44839",,"ZCTA5 44839",838,"ZCTA5 44839",55
"G44840","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44840",,,,,,,"86000US44840",,"ZCTA5 44840",769,"ZCTA5 44840",56
"G44841","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44841",,,,,,,"86000US44841",,"ZCTA5 44841",674,"ZCTA5 44841",30
"G44842","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44842",,,,,,,"86000US44842",,"ZCTA5 44842",645,"ZCTA5 44842",35
"G44843","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44843",,,,,,,"86000US44843",,"ZCTA5 44843",674,"ZCTA5 44843",24
"G44844","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44844",,,,,,,"86000US44844",,"ZCTA5 44844",759,"ZCTA5 44844",66
"G44846","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44846",,,,,,,"86000US44846",,"ZCTA5 44846",946,"ZCTA5 44846",44
"G44847","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44847",,,,,,,"86000US44847",,"ZCTA5 44847",720,"ZCTA5 44847",100
"G44849","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44849",,,,,,,"86000US44849",,"ZCTA5 44849",704,"ZCTA5 44849",67
"G44850","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44850",,,,,,,"86000US44850",,"ZCTA5 44850",.,"ZCTA5 44850",.
"G44851","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44851",,,,,,,"86000US44851",,"ZCTA5 44851",791,"ZCTA5 44851",49
"G44853","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44853",,,,,,,"86000US44853",,"ZCTA5 44853",587,"ZCTA5 44853",81
"G44854","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44854",,,,,,,"86000US44854",,"ZCTA5 44854",593,"ZCTA5 44854",74
"G44855","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44855",,,,,,,"86000US44855",,"ZCTA5 44855",967,"ZCTA5 44855",225
"G44856","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44856",,,,,,,"86000US44856",,"ZCTA5 44856",550,"ZCTA5 44856",334
"G44857","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44857",,,,,,,"86000US44857",,"ZCTA5 44857",710,"ZCTA5 44857",29
"G44859","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44859",,,,,,,"86000US44859",,"ZCTA5 44859",816,"ZCTA5 44859",192
"G44861","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44861",,,,,,,"86000US44861",,"ZCTA5 44861",655,"ZCTA5 44861",128
"G44864","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44864",,,,,,,"86000US44864",,"ZCTA5 44864",693,"ZCTA5 44864",72
"G44865","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44865",,,,,,,"86000US44865",,"ZCTA5 44865",667,"ZCTA5 44865",45
"G44866","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44866",,,,,,,"86000US44866",,"ZCTA5 44866",824,"ZCTA5 44866",98
"G44867","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44867",,,,,,,"86000US44867",,"ZCTA5 44867",779,"ZCTA5 44867",90
"G44870","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44870",,,,,,,"86000US44870",,"ZCTA5 44870",712,"ZCTA5 44870",21
"G44874","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44874",,,,,,,"86000US44874",,"ZCTA5 44874",696,"ZCTA5 44874",127
"G44875","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44875",,,,,,,"86000US44875",,"ZCTA5 44875",714,"ZCTA5 44875",34
"G44878","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44878",,,,,,,"86000US44878",,"ZCTA5 44878",676,"ZCTA5 44878",86
"G44880","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44880",,,,,,,"86000US44880",,"ZCTA5 44880",890,"ZCTA5 44880",193
"G44881","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44881",,,,,,,"86000US44881",,"ZCTA5 44881",.,"ZCTA5 44881",.
"G44882","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44882",,,,,,,"86000US44882",,"ZCTA5 44882",724,"ZCTA5 44882",121
"G44883","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44883",,,,,,,"86000US44883",,"ZCTA5 44883",685,"ZCTA5 44883",24
"G44887","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44887",,,,,,,"86000US44887",,"ZCTA5 44887",576,"ZCTA5 44887",121
"G44889","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44889",,,,,,,"86000US44889",,"ZCTA5 44889",827,"ZCTA5 44889",100
"G44890","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44890",,,,,,,"86000US44890",,"ZCTA5 44890",647,"ZCTA5 44890",39
"G44901","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44901",,,,,,,"86000US44901",,"ZCTA5 44901",.,"ZCTA5 44901",.
"G44902","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44902",,,,,,,"86000US44902",,"ZCTA5 44902",486,"ZCTA5 44902",34
"G44903","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44903",,,,,,,"86000US44903",,"ZCTA5 44903",655,"ZCTA5 44903",30
"G44904","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44904",,,,,,,"86000US44904",,"ZCTA5 44904",797,"ZCTA5 44904",52
"G44905","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44905",,,,,,,"86000US44905",,"ZCTA5 44905",659,"ZCTA5 44905",38
"G44906","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44906",,,,,,,"86000US44906",,"ZCTA5 44906",656,"ZCTA5 44906",24
"G44907","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"44907",,,,,,,"86000US44907",,"ZCTA5 44907",610,"ZCTA5 44907",42
"G45001","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45001",,,,,,,"86000US45001",,"ZCTA5 45001",718,"ZCTA5 45001",117
"G45002","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45002",,,,,,,"86000US45002",,"ZCTA5 45002",962,"ZCTA5 45002",37
"G45003","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45003",,,,,,,"86000US45003",,"ZCTA5 45003",802,"ZCTA5 45003",133
"G45005","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45005",,,,,,,"86000US45005",,"ZCTA5 45005",885,"ZCTA5 45005",32
"G45011","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45011",,,,,,,"86000US45011",,"ZCTA5 45011",984,"ZCTA5 45011",29
"G45013","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45013",,,,,,,"86000US45013",,"ZCTA5 45013",877,"ZCTA5 45013",24
"G45014","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45014",,,,,,,"86000US45014",,"ZCTA5 45014",903,"ZCTA5 45014",24
"G45015","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45015",,,,,,,"86000US45015",,"ZCTA5 45015",791,"ZCTA5 45015",50
"G45030","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45030",,,,,,,"86000US45030",,"ZCTA5 45030",942,"ZCTA5 45030",67
"G45032","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45032",,,,,,,"86000US45032",,"ZCTA5 45032",721,"ZCTA5 45032",299
"G45033","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45033",,,,,,,"86000US45033",,"ZCTA5 45033",539,"ZCTA5 45033",337
"G45034","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45034",,,,,,,"86000US45034",,"ZCTA5 45034",1489,"ZCTA5 45034",394
"G45036","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45036",,,,,,,"86000US45036",,"ZCTA5 45036",1111,"ZCTA5 45036",48
"G45039","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45039",,,,,,,"86000US45039",,"ZCTA5 45039",1323,"ZCTA5 45039",54
"G45040","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45040",,,,,,,"86000US45040",,"ZCTA5 45040",1413,"ZCTA5 45040",43
"G45041","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45041",,,,,,,"86000US45041",,"ZCTA5 45041",.,"ZCTA5 45041",.
"G45042","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45042",,,,,,,"86000US45042",,"ZCTA5 45042",916,"ZCTA5 45042",31
"G45044","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45044",,,,,,,"86000US45044",,"ZCTA5 45044",860,"ZCTA5 45044",19
"G45050","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45050",,,,,,,"86000US45050",,"ZCTA5 45050",1176,"ZCTA5 45050",74
"G45051","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45051",,,,,,,"86000US45051",,"ZCTA5 45051",.,"ZCTA5 45051",.
"G45052","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45052",,,,,,,"86000US45052",,"ZCTA5 45052",1120,"ZCTA5 45052",153
"G45053","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45053",,,,,,,"86000US45053",,"ZCTA5 45053",1281,"ZCTA5 45053",132
"G45054","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45054",,,,,,,"86000US45054",,"ZCTA5 45054",1196,"ZCTA5 45054",183
"G45056","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45056",,,,,,,"86000US45056",,"ZCTA5 45056",826,"ZCTA5 45056",32
"G45062","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45062",,,,,,,"86000US45062",,"ZCTA5 45062",806,"ZCTA5 45062",63
"G45064","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45064",,,,,,,"86000US45064",,"ZCTA5 45064",799,"ZCTA5 45064",292
"G45065","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45065",,,,,,,"86000US45065",,"ZCTA5 45065",973,"ZCTA5 45065",166
"G45066","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45066",,,,,,,"86000US45066",,"ZCTA5 45066",1418,"ZCTA5 45066",56
"G45067","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45067",,,,,,,"86000US45067",,"ZCTA5 45067",1067,"ZCTA5 45067",50
"G45068","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45068",,,,,,,"86000US45068",,"ZCTA5 45068",1188,"ZCTA5 45068",80
"G45069","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45069",,,,,,,"86000US45069",,"ZCTA5 45069",1302,"ZCTA5 45069",32
"G45070","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45070",,,,,,,"86000US45070",,"ZCTA5 45070",764,"ZCTA5 45070",77
"G45101","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45101",,,,,,,"86000US45101",,"ZCTA5 45101",563,"ZCTA5 45101",30
"G45102","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45102",,,,,,,"86000US45102",,"ZCTA5 45102",973,"ZCTA5 45102",35
"G45103","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45103",,,,,,,"86000US45103",,"ZCTA5 45103",930,"ZCTA5 45103",30
"G45106","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45106",,,,,,,"86000US45106",,"ZCTA5 45106",801,"ZCTA5 45106",65
"G45107","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45107",,,,,,,"86000US45107",,"ZCTA5 45107",848,"ZCTA5 45107",58
"G45111","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45111",,,,,,,"86000US45111",,"ZCTA5 45111",1033,"ZCTA5 45111",449
"G45112","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45112",,,,,,,"86000US45112",,"ZCTA5 45112",.,"ZCTA5 45112",.
"G45113","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45113",,,,,,,"86000US45113",,"ZCTA5 45113",891,"ZCTA5 45113",144
"G45115","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45115",,,,,,,"86000US45115",,"ZCTA5 45115",.,"ZCTA5 45115",.
"G45118","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45118",,,,,,,"86000US45118",,"ZCTA5 45118",875,"ZCTA5 45118",109
"G45120","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45120",,,,,,,"86000US45120",,"ZCTA5 45120",588,"ZCTA5 45120",119
"G45121","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45121",,,,,,,"86000US45121",,"ZCTA5 45121",728,"ZCTA5 45121",70
"G45122","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45122",,,,,,,"86000US45122",,"ZCTA5 45122",915,"ZCTA5 45122",59
"G45123","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45123",,,,,,,"86000US45123",,"ZCTA5 45123",668,"ZCTA5 45123",39
"G45130","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45130",,,,,,,"86000US45130",,"ZCTA5 45130",750,"ZCTA5 45130",148
"G45131","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45131",,,,,,,"86000US45131",,"ZCTA5 45131",820,"ZCTA5 45131",27
"G45132","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45132",,,,,,,"86000US45132",,"ZCTA5 45132",583,"ZCTA5 45132",106
"G45133","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45133",,,,,,,"86000US45133",,"ZCTA5 45133",717,"ZCTA5 45133",28
"G45135","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45135",,,,,,,"86000US45135",,"ZCTA5 45135",715,"ZCTA5 45135",57
"G45140","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45140",,,,,,,"86000US45140",,"ZCTA5 45140",1230,"ZCTA5 45140",35
"G45142","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45142",,,,,,,"86000US45142",,"ZCTA5 45142",802,"ZCTA5 45142",72
"G45144","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45144",,,,,,,"86000US45144",,"ZCTA5 45144",568,"ZCTA5 45144",57
"G45145","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45145",,,,,,,"86000US45145",,"ZCTA5 45145",.,"ZCTA5 45145",.
"G45146","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45146",,,,,,,"86000US45146",,"ZCTA5 45146",849,"ZCTA5 45146",161
"G45147","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45147",,,,,,,"86000US45147",,"ZCTA5 45147",1088,"ZCTA5 45147",535
"G45148","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45148",,,,,,,"86000US45148",,"ZCTA5 45148",928,"ZCTA5 45148",111
"G45150","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45150",,,,,,,"86000US45150",,"ZCTA5 45150",977,"ZCTA5 45150",54
"G45152","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45152",,,,,,,"86000US45152",,"ZCTA5 45152",1161,"ZCTA5 45152",92
"G45153","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45153",,,,,,,"86000US45153",,"ZCTA5 45153",980,"ZCTA5 45153",440
"G45154","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45154",,,,,,,"86000US45154",,"ZCTA5 45154",852,"ZCTA5 45154",95
"G45155","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45155",,,,,,,"86000US45155",,"ZCTA5 45155",795,"ZCTA5 45155",62
"G45156","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45156",,,,,,,"86000US45156",,"ZCTA5 45156",1018,"ZCTA5 45156",522
"G45157","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45157",,,,,,,"86000US45157",,"ZCTA5 45157",898,"ZCTA5 45157",99
"G45158","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45158",,,,,,,"86000US45158",,"ZCTA5 45158",800,"ZCTA5 45158",210
"G45159","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45159",,,,,,,"86000US45159",,"ZCTA5 45159",813,"ZCTA5 45159",66
"G45160","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45160",,,,,,,"86000US45160",,"ZCTA5 45160",553,"ZCTA5 45160",84
"G45162","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45162",,,,,,,"86000US45162",,"ZCTA5 45162",1065,"ZCTA5 45162",199
"G45164","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45164",,,,,,,"86000US45164",,"ZCTA5 45164",826,"ZCTA5 45164",124
"G45166","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45166",,,,,,,"86000US45166",,"ZCTA5 45166",775,"ZCTA5 45166",719
"G45167","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"45167",,,,,,,"86000US45167",,"ZCTA5 45167",614,"ZCTA5 45167",38
